250 1
245 1
240 1
235 1
230 0.933333333333333
225 0.933333333333333
220 1
215 1
210 0.933333333333333
205 0.933333333333333
200 0.933333333333333
195 0.933333333333333
190 0.933333333333333
185 0.933333333333333
180 0.933333333333333
175 0.933333333333333
170 0.933333333333333
165 0.933333333333333
160 0.933333333333333
155 0.933333333333333
150 0.866666666666667
145 0.866666666666667
140 0.866666666666667
135 0.866666666666667
130 0.733333333333333
125 0.866666666666667
120 0.866666666666667
115 0.866666666666667
110 0.8
105 0.866666666666667
100 0.933333333333333
95 0.933333333333333
90 0.933333333333333
85 0.933333333333333
80 0.866666666666667
75 0.866666666666667
70 0.866666666666667
65 0.933333333333333
60 0.866666666666667
55 0.8
50 0.733333333333333
45 0.6
40 0.266666666666667
35 0.2
30 0.2
25 0.133333333333333
20 0
15 0
10 0
5 0
